instrument,avg_score,pos_ratio,real_label,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600009,-0.0009147390005836051,0.5,,SH600009,上海机场,2026-03-09,-0.008171603,0.012257366,-0.6666687,0.00034046764,0.027776573,0.0037452958,0.3055547,-0.004766775,-0.38889062,1.0082389,1.0085822,0.99622387,1.0007424,1.0285308,1.0556406,1.0572803,1.0776126,1.0992566,1.0123525,1.0290337,1.0466113,1.0563475,1.0846943,0.010750583,0.020158602,0.023861371,0.026224071,0.040081196,-0.004186701,-0.006247432,-0.0032552406,-0.0024722605,-0.0016193375,0.37915766,0.8804277,0.65139353,0.688795,0.497844,-0.003979021,-0.0009202175,-0.015686488,-0.020499688,-0.036923826,1.0360352,1.0631139,1.0772811,1.1139181,1.1726424,0.99622387,0.99622387,0.99622387,0.99622387,0.99622387,1.0208133,1.048098,1.0710757,1.0733931,1.1248142,1.0055094,1.0081985,1.0255356,1.0430477,1.054132,0.2,0.1,0.05,0.033333335,0.016666668,0.09485133,0.056453127,0.04658624,0.032084446,0.02140452,0.2,0.1,0.2,0.06666667,0.26666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.8,-0.93333334,-0.73333335,-0.160727,-0.17366903,0.123359784,0.32073265,0.20343307,-0.5779404,-0.63210493,-0.29444847,-0.21170592,0.22978054,0.4,0.3,0.4,0.36666667,0.35,0.6,0.7,0.6,0.6333333,0.65,-0.2,-0.4,-0.2,-0.26666668,-0.3,0.23203328,0.15930355,0.31906083,0.3561589,0.41834533,0.7679667,0.84069645,0.6809392,0.6438411,0.58165467,-0.53593343,-0.6813929,-0.36187837,-0.28768218,-0.16330934,0.88603723,0.9117504,1.0442979,1.2582676,1.2893758,0.21393414,0.26964307,0.43801078,0.55531466,0.689646,0.9728088,1.1763346,1.3244857,0.9841848,2.293679,0.3366594,0.5424899,0.4892089,0.47700417,0.50379795,0.66334057,0.4575101,0.51079106,0.5229958,0.49620205,-0.32668117,0.08497975,-0.02158216,-0.045991674,0.0075959167
SH600011,-0.0012641526477487608,0.5,,SH600011,华能国际,2026-03-09,0.005305041,0.019893864,0.26666722,0.011936301,0.5999992,0.0026525205,0.13333361,-0.00397874,-0.19999836,0.99472296,1.0118734,0.99208444,1.002157,0.9763092,0.91945136,0.93142146,0.9840399,1.0541147,0.98912716,0.9663092,0.9401995,0.9479385,0.9806733,0.012568936,0.029475814,0.033845127,0.032577492,0.045838863,0.006907732,0.009293435,0.0052646566,0.00024216407,-0.00195341,0.7551165,0.91123915,0.8468683,0.0042823856,0.55388415,-0.0029426406,-0.0081296675,0.009786268,0.048550144,0.07695229,1.0118734,1.0118734,1.0118734,1.0118734,1.072609,0.961622,0.9180601,0.8958247,0.8958247,0.8958247,1.000798,0.98942643,0.97705734,0.9803491,1.0316708,0.9790025,0.9343142,0.915212,0.9176559,0.9311222,0.8,0.9,0.95,0.96666664,0.68333334,0.76372135,0.8734366,0.8976867,0.8976867,0.58927923,1.0,1.0,1.0,1.0,0.28333333,0.4,0.2,0.1,0.4,0.7,0.6,0.8,0.9,0.6,-0.41666666,-0.6883412,0.23805487,0.681679,0.52371967,-0.2848343,0.31528708,-0.13632517,-0.1263029,-0.110870466,-0.24314095,0.6,0.7,0.5,0.43333334,0.48333332,0.4,0.3,0.35,0.43333334,0.43333334,0.2,0.4,0.15,0.0,0.05,0.78106445,0.8428871,0.6939351,0.5305343,0.44860265,0.21893558,0.1571129,0.3060649,0.46946567,0.5513973,0.56212884,0.6857742,0.38787016,0.061068628,-0.10279469,1.1773341,1.2308114,0.8600458,0.8234511,0.6831765,0.26823044,0.46071625,0.5059347,0.4223377,0.37690064,0.59516186,0.8522438,1.2223407,1.2019225,1.6251905,0.009528588,0.57678676,0.5499356,0.49648565,0.52168965,0.9904714,0.42321327,0.45006442,0.50351435,0.47831035,-0.98094285,0.15357347,0.099871136,-0.007028701,0.043379284
SH688271,-0.002963888913512733,0.5,,SH688271,联影医疗,2026-03-09,0.0023866799,0.016377192,0.14573193,0.01152164,0.70351744,0.0024688723,0.15075065,-0.006666088,-0.40703484,0.997619,1.0114942,0.995156,1.0023564,1.0500368,1.0344461,1.061546,1.1233369,1.0581176,1.0094686,1.0335646,1.0429312,1.0561858,1.0674815,0.01649138,0.029514857,0.023492455,0.028429613,0.038113967,-0.0057546245,-0.0075135473,-0.0024643056,-0.0026318622,-0.00046512272,0.30441073,0.5940461,0.3851238,0.6641805,0.04542204,0.0020406481,0.00024637234,-0.019520264,-0.018023873,-0.05376043,1.058674,1.0962752,1.0962752,1.1295297,1.2396165,0.9860286,0.9860286,0.9860286,0.9860286,0.9860286,1.0198514,1.0546404,1.059244,1.0833892,1.0913885,0.9979267,1.00653,1.0296955,1.0404538,1.0435393,0.4,0.2,0.1,0.06666667,0.033333335,0.1923232,0.12672853,0.12672853,0.09736086,0.05509487,0.2,0.3,0.65,0.033333335,0.46666667,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.6,-0.3,-0.93333334,-0.51666665,0.20763311,0.2416804,0.028036835,0.5117883,0.66949975,-0.37766767,0.30849552,0.28896672,0.17497157,0.32955834,0.2,0.4,0.35,0.36666667,0.45,0.8,0.6,0.65,0.6333333,0.55,-0.6,-0.2,-0.3,-0.26666668,-0.1,0.25923032,0.39894652,0.37893385,0.3481407,0.46514592,0.7407697,0.6010535,0.62106615,0.6518593,0.5348541,-0.48153937,-0.20210692,-0.24213228,-0.30371863,-0.06970819,1.250864,1.2949178,1.1639391,1.4614424,1.4259367,0.22297661,0.5022879,0.39454368,0.5719712,0.7683132,0.22137061,0.8436843,1.0253373,0.9801104,1.2288867,0.38380542,0.50531477,0.46741742,0.42253143,0.5082466,0.61619455,0.49468523,0.5325826,0.5774686,0.49175343,-0.23238914,0.010629506,-0.06516517,-0.15493718,0.016493157
SH601211,-0.0038448409816408367,0.375,,SH601211,国泰海通,2026-03-09,-0.013143464,0.02135818,-0.61538315,0.0,0.0,0.008214717,0.38461688,-0.004928747,-0.23076625,1.0133185,1.0133185,0.99167585,0.999125,1.0450599,1.0884663,1.1004547,1.1153369,1.0677966,1.0204216,1.0403059,1.072778,1.0834504,1.1158605,0.0170562,0.025854113,0.03887626,0.035367694,0.04732017,-0.00810252,-0.0080950055,-0.005778501,-0.0032192294,-0.0017592501,0.56417733,0.8986414,0.77326685,0.6420843,0.42156294,-0.0042165997,-0.0038783678,-0.017882222,-0.0367716,-0.06396263,1.061842,1.0965865,1.1287748,1.132162,1.2403688,0.99167585,0.99167585,0.99167585,0.99167585,0.99167585,1.0287722,1.0572964,1.1097147,1.1100454,1.1525424,1.0102521,1.0174452,1.040926,1.0496073,1.087226,0.2,0.1,0.05,0.033333335,0.016666668,0.11863459,0.07934499,0.06071622,0.05925228,0.0334715,0.2,0.1,0.2,0.2,0.38333333,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.8,-0.8,-0.6166667,0.031165188,0.15199107,-0.1597823,0.080486424,0.23532307,-0.57973164,-0.52626574,-0.411129,-0.3171323,0.35767293,0.6,0.3,0.3,0.36666667,0.4,0.4,0.7,0.7,0.6333333,0.55,0.2,-0.4,-0.4,-0.26666668,-0.15,0.18128678,0.11231905,0.27458268,0.30489516,0.45199066,0.8187132,0.88768095,0.7254173,0.69510484,0.54800934,-0.63742644,-0.7753619,-0.45083466,-0.3902097,-0.09601866,0.89754903,0.9600411,0.9387845,1.0737269,1.1211492,0.26100457,0.25067765,0.29039997,0.36641043,0.48355043,1.1420335,1.1316494,1.0303012,0.94207186,1.8117816,0.4807179,0.5346609,0.43983462,0.46282047,0.5121843,0.5192821,0.46533912,0.56016535,0.5371795,0.48781568,-0.038564228,0.069321744,-0.12033073,-0.07435904,0.024368625
SZ002179,-0.005703283660306289,0.375,,SZ002179,中航光电,2026-03-09,-0.011487683,0.02096495,-0.54794705,0.0002871547,0.013696893,0.009190113,0.43835604,-0.0025847245,-0.12328789,1.0116212,1.0119116,0.9907031,0.99914515,1.0592569,0.9962094,0.9962094,1.0703,0.9677413,1.0152204,1.024662,1.0147978,1.0264419,1.0238762,0.009353984,0.01661165,0.01663315,0.029050484,0.04929471,-0.002322699,-0.0019140501,0.0011409142,-0.001596103,0.0007205319,0.1541461,0.12170053,0.164674,0.2339466,0.06516369,-0.010574976,-0.016048813,-0.025636485,-0.0032984433,-0.0451319,1.0621703,1.0621703,1.0621703,1.1132926,1.2184689,0.9907031,0.9907031,0.98663497,0.98110217,0.93462735,1.0201559,1.034622,1.0236526,1.0499004,1.0675731,1.0118514,1.0145241,1.0020887,1.0023208,0.97959656,0.2,0.1,0.2,0.16666667,0.33333334,0.13008644,0.13008644,0.17693782,0.1429592,0.23031394,0.2,0.6,0.8,0.033333335,0.45,1.0,1.0,0.05,0.33333334,0.11666667,-0.8,-0.4,0.75,-0.3,0.33333334,-0.26996478,0.6002156,0.61680996,0.66594756,0.79518056,-0.27316907,0.47123897,0.43610427,0.41766316,0.3875152,0.4,0.6,0.5,0.43333334,0.48333332,0.6,0.4,0.5,0.56666666,0.51666665,-0.2,0.2,0.0,-0.13333334,-0.033333335,0.14586267,0.51150507,0.5076646,0.42113945,0.51623833,0.8541373,0.48849493,0.49233535,0.5788606,0.48376167,-0.70827466,0.023010118,0.015329282,-0.15772112,0.03247665,1.0523878,1.140189,0.981231,1.2029134,1.5135841,0.31579557,0.39712644,0.3384176,0.47610784,0.9456774,1.3286902,1.0303267,1.2387217,1.0847609,1.4757388,0.13392398,0.5158387,0.4907037,0.4692873,0.51078105,0.86607605,0.4841613,0.5092963,0.53071266,0.48921895,-0.73215204,0.031677395,-0.01859257,-0.061425377,0.02156208
SH601985,-0.00623906215383758,0.375,,SH601985,中国核电,2026-03-09,0.007918535,0.027149353,0.29166567,0.018099569,0.6666667,0.0011312498,0.04166765,-0.009049784,-0.33333334,0.9921437,1.0179573,0.99102134,1.0042689,0.9726028,0.9561644,0.96712327,0.99908674,0.9744293,0.9857534,0.97296804,0.9688585,0.97561646,0.9802131,0.010504243,0.015976356,0.012305684,0.017182805,0.01756952,0.006301359,0.004959178,0.0011782885,-0.0007637106,-0.00016077547,0.89966106,0.88323325,0.32089263,0.15309858,0.025539925,0.0016438364,0.00471563,0.019947782,0.035457335,0.024529751,1.0179573,1.0179573,1.0179573,1.0179573,1.048141,0.95646745,0.95005566,0.95005566,0.95005566,0.95005566,0.99342465,0.9866667,0.97497725,0.99251145,0.9959818,0.97662103,0.9576256,0.9594521,0.9607306,0.96712327,1.0,1.0,1.0,0.9,0.8666667,0.7079623,0.73553866,0.73553866,0.73553866,0.50919276,1.0,1.0,1.0,1.0,0.43333334,0.4,0.2,0.6,0.73333335,0.8666667,0.6,0.8,0.4,0.26666668,-0.43333334,0.41058892,0.53212374,0.5261807,0.39597735,0.51508635,0.6834321,-0.16137898,-0.01438681,-0.025919328,0.31749696,0.8,0.7,0.5,0.43333334,0.45,0.2,0.3,0.5,0.53333336,0.51666665,0.6,0.4,0.0,-0.1,-0.06666667,0.9166683,0.8243247,0.64754134,0.5024391,0.531111,0.08333172,0.17567529,0.3524587,0.49756095,0.468889,0.8333366,0.6486494,0.29508266,0.0048781154,0.062222026,0.72263604,0.6143677,0.41961154,0.42908147,0.36908373,0.20826334,0.26364708,0.2738378,0.2272123,0.21533513,0.6294576,0.91947997,1.2394189,1.0639191,1.2548138,0.5536377,0.6311611,0.6027506,0.56876117,0.5586509,0.44636235,0.3688389,0.39724937,0.43123883,0.4413491,0.10727533,0.26232216,0.20550124,0.13752235,0.117301814
SH600660,-0.007587401850837167,0.25,,SH600660,福耀玻璃,2026-03-09,-0.008058955,0.026063109,-0.30920926,0.0010288425,0.03947505,0.016975312,0.6513157,0.007887515,0.3026314,1.0081245,1.0091616,0.9828868,0.9949335,1.0452894,1.0264475,1.0672427,1.0579087,1.1172001,1.0193946,1.03815,1.0432405,1.0497028,1.0674529,0.012848119,0.02284213,0.021398367,0.020562122,0.027075723,-0.006464893,-0.007191988,-0.00207755,-0.001404889,-0.001074698,0.63297063,0.90873283,0.3299208,0.36178446,0.4805213,-0.006464893,-0.005785967,-0.02350386,-0.029331911,-0.03574928,1.0582535,1.0776143,1.0954193,1.0964566,1.1237687,0.9828868,0.9828868,0.9828868,0.9828868,0.9828868,1.0278987,1.0630587,1.0630587,1.0675193,1.0917199,1.012861,1.0193951,1.0264127,1.0329467,1.0454613,0.2,0.1,0.05,0.033333335,0.016666668,0.22706603,0.18065746,0.1520737,0.15068457,0.12147212,0.2,0.2,0.2,0.23333333,0.33333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.8,-0.8,-0.76666665,-0.6666667,-0.28991458,0.26025704,0.21725504,0.28583172,-0.33645964,-0.799167,0.03540124,-0.10526148,0.021339271,-0.07016213,0.2,0.4,0.45,0.46666667,0.46666667,0.8,0.6,0.55,0.53333336,0.53333336,-0.6,-0.2,-0.1,-0.06666667,-0.06666667,0.15524931,0.40103486,0.3766657,0.4209533,0.40901682,0.8447507,0.5989651,0.6233343,0.57904667,0.59098315,-0.68950135,-0.19793026,-0.24666859,-0.1580934,-0.18196635,0.834293,0.926684,1.0666833,1.1228083,0.93305635,0.1917457,0.30567902,0.3711182,0.4338331,0.39840293,0.59853035,1.222352,1.1674879,1.2907357,1.3798465,0.5704165,0.5019051,0.50688475,0.50369465,0.5098148,0.42958346,0.4980949,0.49311522,0.49630538,0.49018523,0.14083306,0.0038102074,0.013769544,0.0073892716,0.019629553
SZ300124,-0.010266030688746085,0.5,,SZ300124,汇川技术,2026-03-09,-0.0014106308,0.019889904,-0.07092195,0.0067710076,0.34042436,0.011708265,0.5886537,0.0035266266,0.17730737,1.0014126,1.0081933,0.9882752,0.9974901,1.008335,1.0611666,1.0542482,1.142114,0.99265665,0.9878517,1.0118662,1.0404791,1.061304,1.0606147,0.019892253,0.030812787,0.037894867,0.045500048,0.04453662,0.009944764,-0.0073079583,-0.0050348295,-0.0045771417,-2.541462e-05,0.62482876,0.51563406,0.61784106,0.78427213,9.931904e-05,-0.0077411844,0.021019656,0.0073518227,0.0050645913,-0.059864935,1.0168086,1.0892761,1.1101878,1.1666882,1.1666882,0.95522314,0.95522314,0.95522314,0.95522314,0.95522314,1.0019208,1.0436502,1.0661688,1.1072772,1.1065699,0.97197264,0.9904513,1.006668,1.0259908,1.0231974,0.8,0.4,0.2,0.13333334,0.083333336,0.7270684,0.3340238,0.28894898,0.2117459,0.2117459,0.8,0.1,0.35,0.13333334,0.56666666,0.4,0.7,0.85,0.9,0.95,0.4,-0.6,-0.5,-0.76666665,-0.38333333,0.16317137,-0.22883232,-0.21104804,0.30114228,0.60633826,0.22986443,0.021781411,0.035550706,-0.031064996,0.47991133,0.4,0.2,0.45,0.4,0.48333332,0.6,0.8,0.55,0.6,0.51666665,-0.2,-0.6,-0.1,-0.2,-0.033333335,0.46092138,0.3082253,0.4088225,0.3412173,0.50390625,0.5390786,0.69177467,0.59117746,0.6587827,0.49609375,-0.078157224,-0.38354936,-0.18235499,-0.3175654,0.007812472,1.0256773,0.9740961,0.9225241,1.0222574,1.0615911,0.16264485,0.16260917,0.18540458,0.22356988,0.34894168,0.6816936,0.832337,0.9410149,0.84653664,1.0704877,0.5190626,0.5776889,0.48432118,0.45277178,0.5131784,0.4809374,0.42231116,0.5156788,0.5472282,0.4868216,0.038125187,0.15537772,-0.03135765,-0.094456434,0.026356833
SZ000333,-0.013462839290281425,0.375,,SZ000333,美的集团,2026-03-09,-0.004225571,0.014261221,-0.296298,0.004885743,0.3425894,0.005149906,0.3611126,-0.003961408,-0.27777484,1.0042435,1.00915,0.9948282,1.0009325,1.0270613,1.0482684,1.0289187,1.025204,1.089648,1.010265,1.0283545,1.0402688,1.0347283,1.0428514,0.006154953,0.021099633,0.020602953,0.020059256,0.020601964,-0.0025744673,-0.00662929,-0.0023920394,-4.1723026e-05,-0.00062459573,0.43738642,0.90488994,0.4717868,0.00033529234,0.28033715,-0.005116051,0.0014773386,-0.017544372,-0.034123354,-0.024425866,1.0295806,1.0710862,1.0762575,1.0762575,1.1029072,0.9948282,0.9948282,0.9948282,0.9945743,0.9945743,1.0148262,1.0516399,1.0571604,1.055176,1.0582418,1.0079563,1.0111114,1.0151505,1.0142666,1.0249642,0.2,0.1,0.05,0.06666667,0.033333335,0.14881776,0.067819305,0.06351233,0.06642348,0.050083403,0.2,0.2,0.2,0.46666667,0.016666668,1.0,1.0,1.0,0.26666668,0.6333333,-0.8,-0.8,-0.8,0.2,-0.6166667,-0.18942623,0.08530324,0.2484247,-0.16679618,-0.3227065,-0.66820943,-0.45756963,-0.09417959,-0.033163883,-0.22971746,0.4,0.4,0.5,0.43333334,0.45,0.6,0.6,0.5,0.56666666,0.55,-0.2,-0.2,0.0,-0.13333334,-0.1,0.13037854,0.17851529,0.41063648,0.45336694,0.4103878,0.86962146,0.8214847,0.5893635,0.54663306,0.5896122,-0.7392429,-0.6429694,-0.17872705,-0.09326611,-0.17922436,0.95261246,0.9648604,1.0806727,1.2934409,1.2843182,0.16596211,0.1389038,0.25563496,0.44550973,0.5066222,0.8187646,0.7280357,0.9280254,1.2227685,1.4770149,0.45416248,0.5060834,0.36101475,0.47079292,0.48769566,0.5458375,0.49391657,0.6389853,0.5292071,0.51230437,-0.09167502,0.012166863,-0.2779705,-0.05841419,-0.024608696
SZ000063,-0.014580651886406733,0.375,,SZ000063,中兴通讯,2026-03-09,-0.008333308,0.033333294,-0.24999954,0.0,0.0,0.024999985,0.7500005,0.016666679,0.50000095,1.0084033,1.0084033,0.9747899,0.9878039,1.0599322,1.0408882,1.0781411,1.1209943,1.2128739,1.0347311,1.0517889,1.0458211,1.0659412,1.0797639,0.022883749,0.0248452,0.01972839,0.034188166,0.048979048,-0.004676683,-0.005454438,0.00038397333,-0.0025834376,-0.0010415995,0.10441467,0.44180074,0.013258269,0.4425333,0.137937,-0.025377829,-0.02724398,-0.049468856,-0.028481402,-0.049036674,1.096636,1.096636,1.096636,1.141169,1.2212749,0.9747899,0.9747899,0.9747899,0.9747899,0.9747899,1.050307,1.0667212,1.0601581,1.106771,1.1203262,1.0235275,1.0343349,1.0343349,1.0395486,1.0406655,0.2,0.1,0.05,0.033333335,0.016666668,0.20690088,0.20690088,0.20690088,0.15152194,0.102278344,0.2,0.6,0.8,0.3,0.06666667,1.0,1.0,1.0,1.0,1.0,-0.8,-0.4,-0.2,-0.7,-0.93333334,-0.66933215,-0.6741495,-0.13034827,0.3456793,0.43630564,-0.6288025,-0.36028633,-0.17425145,-0.04683192,-0.10209586,0.4,0.6,0.5,0.46666667,0.46666667,0.6,0.4,0.5,0.53333336,0.53333336,-0.2,0.2,0.0,-0.06666667,-0.06666667,0.25684273,0.39106536,0.3764627,0.3748687,0.40316138,0.74315727,0.60893464,0.6235373,0.6251313,0.59683865,-0.48631454,-0.21786931,-0.24707463,-0.25026262,-0.19367728,0.76043254,0.6734115,0.58516806,0.6373315,0.83523595,0.21441157,0.17381674,0.18347594,0.17645317,0.41523102,0.843803,0.994497,1.126121,0.9474977,2.1455543,0.62611544,0.66342884,0.5516518,0.5258122,0.46748754,0.3738846,0.33657116,0.44834825,0.4741878,0.5325125,0.25223085,0.3268577,0.10330351,0.05162444,-0.065024935
SH601633,-0.014910776195486936,0.375,,SH601633,长城汽车,2026-03-09,-0.00398012,0.009950264,-0.40000144,0.0,0.0,0.0059701446,0.5999986,0.0019900247,0.19999716,1.003996,1.003996,0.994006,0.99885935,1.0200025,1.0324569,1.0334634,1.0869292,1.0904516,1.0007548,1.0185181,1.0291609,1.041565,1.074783,0.0073219542,0.02142608,0.019924661,0.026676903,0.03993997,0.00026418618,-0.006384641,-0.0022421128,-0.0025605948,-0.0019840742,0.0032546641,0.8139524,0.4432013,0.7140236,0.7526624,-0.0012831778,0.010212838,-0.007860822,-0.004436343,-0.016252784,1.0288993,1.0599146,1.0629826,1.0998756,1.1633538,0.9854481,0.9854481,0.9854481,0.9854481,0.9854481,1.0076236,1.0406843,1.047528,1.0580702,1.1102277,0.9957731,0.99939615,1.0082275,1.0208076,1.038596,0.6,0.3,0.15,0.1,0.05,0.3349017,0.19541532,0.18768279,0.12717125,0.08179548,0.2,0.2,0.2,0.033333335,0.28333333,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.65,-0.8666667,-0.6666667,-0.2816055,0.016245266,-0.19925824,0.077105805,0.13116509,-0.6181205,-0.037552834,0.14374614,0.233472,0.45205528,0.4,0.3,0.4,0.36666667,0.4,0.6,0.7,0.6,0.6333333,0.6,-0.2,-0.4,-0.2,-0.26666668,-0.2,0.3180778,0.34457833,0.4116866,0.35403463,0.41894025,0.6819222,0.6554217,0.5883134,0.64596534,0.58105975,-0.36384442,-0.31084335,-0.1766268,-0.2919307,-0.16211951,1.2518096,1.3656149,1.2237892,1.3179455,1.3563292,0.4395137,0.4433853,0.42580402,0.41459996,0.56151426,0.64079577,0.6735926,0.7821962,0.6850335,1.3031933,0.15271029,0.53024894,0.45915365,0.49327663,0.5056009,0.8472897,0.46975103,0.54084635,0.50672334,0.49439904,-0.6945794,0.06049791,-0.08169271,-0.013446741,0.0112018995
SH601377,-0.015281604959516481,0.0,,SH601377,兴业证券,2026-03-09,-0.0046153557,0.012307712,-0.37499705,0.0061539044,0.50000393,0.0015384519,0.12499902,-0.009230808,-0.75000197,1.0046368,1.0108192,0.9984544,1.0029091,1.0258526,1.0583059,1.0632564,1.0632564,1.0500549,1.0048405,1.0249724,1.0444169,1.0525303,1.0895214,0.010704189,0.024013052,0.027764881,0.02630278,0.048388593,0.0017051717,-0.006854019,-0.0033917306,-0.0020207034,-0.0020489285,0.06344081,0.74680525,0.52229893,0.45740783,0.5468491,-0.0082508065,0.005870611,-0.012195486,-0.023230042,-0.029078053,1.0323223,1.077085,1.0909146,1.1358907,1.2237883,0.98446715,0.98446715,0.98446715,0.98446715,0.98446715,1.010121,1.0451045,1.0666666,1.0709571,1.1271727,0.9981298,1.0048405,1.0173817,1.0372938,1.0535754,0.4,0.2,0.1,0.06666667,0.033333335,0.32458067,0.16770872,0.14592026,0.10257872,0.064903736,0.2,0.2,0.3,0.2,0.28333333,0.4,0.7,0.85,0.9,0.95,-0.2,-0.5,-0.55,-0.7,-0.6666667,-0.048236918,0.54223,-0.0148083065,0.3494917,0.6544321,0.16552317,-0.029852489,-0.079533055,0.32090876,0.6110751,0.4,0.3,0.35,0.4,0.41666666,0.6,0.6,0.55,0.5,0.53333336,-0.2,-0.3,-0.2,-0.1,-0.11666667,0.34640542,0.2568806,0.35218495,0.40464333,0.47493112,0.6535946,0.74311936,0.64781505,0.5953567,0.5250689,-0.3071892,-0.48623875,-0.29563013,-0.19071336,-0.05013773,1.153056,1.3672634,1.3205922,1.5651993,2.392334,0.20803697,0.4248914,0.36954147,0.7464334,1.7004374,0.2834186,0.57295096,0.6538568,1.362931,2.1826608,0.24965128,0.44857082,0.4629027,0.47803676,0.4985563,0.75034875,0.55142915,0.5370973,0.52196324,0.50144374,-0.50069743,-0.102858335,-0.07419459,-0.043926485,-0.0028874492
SZ000983,-0.016648691437630786,0.625,,SZ000983,山西焦煤,2026-03-09,-0.023872642,0.039787736,-0.6,0.009283796,0.23333308,0.0066312994,0.16666691,-0.026525138,-0.66666615,1.0244565,1.0339674,0.9932065,1.018832,1.0053415,0.9482895,0.993181,0.9129446,0.91703606,0.9999545,0.9926128,0.97013295,0.96299577,0.9330795,0.01954447,0.01819501,0.03198302,0.031366196,0.042614114,-0.008557787,0.0021765574,0.003960978,0.0023771035,0.002023355,0.47930855,0.13117379,0.53682643,0.44511703,0.687602,0.01716105,-0.0024072875,-0.007762234,0.0025362289,0.007231531,1.0461836,1.0461836,1.0461836,1.0461836,1.0461836,0.956442,0.95370954,0.89673865,0.89673865,0.8573079,1.0129787,1.0061598,1.0,0.9939993,0.97408795,0.98363453,0.977361,0.947744,0.9372201,0.8882373,0.6,0.7,0.825,0.8833333,0.94166666,0.48537114,0.5005776,0.69096565,0.69096565,0.75548136,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.1,0.1,0.4,0.16666667,-0.6,0.5,0.7,0.46666667,0.76666665,0.89948857,0.89646775,0.4863404,0.650974,0.8570956,0.8924759,0.7538903,0.6529051,0.69496465,0.6681474,0.4,0.6,0.5,0.6,0.48333332,0.6,0.4,0.5,0.4,0.51666665,-0.2,0.2,0.0,0.2,-0.033333335,0.47116578,0.6585366,0.5078658,0.5731474,0.54486233,0.5288342,0.34146336,0.4921342,0.42685258,0.45513767,-0.057668455,0.3170733,0.015731566,0.14629483,0.089724645,0.79572266,0.63289016,0.590972,0.5547985,0.40163243,0.3294224,0.31365046,0.27408618,0.27745017,0.28485066,0.58836234,0.7577798,1.545376,1.5715659,1.9332548,0.5450509,0.62278503,0.50984484,0.5609752,0.54814965,0.45494908,0.37721494,0.49015513,0.4390248,0.45185035,0.09010184,0.2455701,0.019689728,0.1219504,0.09629931
